Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
11,Fruit Cup,Fresh Food,19-10-2023,148,416,5317,Snowy,147,3,1,1
20,Popcorn,Snacks,19-10-2023,219,425,3647,Windy,207,1,0,3
7,Cream,Dairy,19-10-2023,452,745,5845,Snowy,476,3,1,2
28,Sushi,Fresh Food,19-10-2023,242,960,2319,Rainy,299,1,1,2
21,Pretzels,Snacks,19-10-2023,441,926,5545,Snowy,399,3,1,1
25,Soap,Personal Care,19-10-2023,155,836,2873,Sunny,143,1,1,1
15,Laundry Detergent,Household Items,19-10-2023,353,356,2879,Sunny,354,3,1,1
7,Cream,Dairy,19-10-2023,403,419,5845,Rainy,378,2,1,1
31,Water,Beverages,19-10-2023,262,227,3448,Rainy,278,2,0,1
20,Popcorn,Snacks,19-10-2023,160,258,3951,Snowy,149,1,0,1
9,Dish Soap,Household Items,19-10-2023,102,303,4719,Rainy,105,2,0,1
31,Water,Beverages,19-10-2023,186,394,2087,Sunny,206,1,1,2
25,Soap,Personal Care,19-10-2023,238,291,4562,Sunny,277,2,0,1
29,Toilet Paper,Household Items,19-10-2023,146,727,4413,Cloudy,157,3,1,1
1,Butter,Dairy,19-10-2023,294,403,5776,Sunny,326,2,1,2
13,Ice Cream,Dairy,19-10-2023,258,399,4210,Sunny,306,2,1,2
8,Deodorant,Personal Care,19-10-2023,145,632,4942,Snowy,134,2,0,3
15,Laundry Detergent,Household Items,19-10-2023,335,732,5439,Windy,314,2,1,1
26,Soda,Beverages,19-10-2023,446,497,3867,Windy,399,2,1,1
17,Milk,Dairy,19-10-2023,135,560,9760,Cloudy,142,1,0,1
22,Salad,Fresh Food,19-10-2023,340,504,4651,Cloudy,358,2,1,1
28,Sushi,Fresh Food,19-10-2023,374,566,3359,Rainy,312,2,0,3
29,Toilet Paper,Household Items,19-10-2023,211,992,3561,Windy,190,2,1,2
10,Energy Drink,Beverages,19-10-2023,383,493,4863,Windy,344,2,0,2
13,Ice Cream,Dairy,20-10-2023,447,739,2771,Sunny,437,1,1,1
26,Soda,Beverages,20-10-2023,324,899,2581,Snowy,322,2,1,1
14,Juice,Beverages,20-10-2023,408,634,4379,Sunny,436,2,1,1
9,Dish Soap,Household Items,20-10-2023,201,974,4318,Rainy,196,3,0,3
8,Deodorant,Personal Care,20-10-2023,444,961,2319,Rainy,483,1,0,3
22,Salad,Fresh Food,20-10-2023,135,445,4046,Cloudy,136,2,0,2
32,Yogurt,Dairy,20-10-2023,176,834,2204,Windy,169,2,0,1
15,Laundry Detergent,Household Items,20-10-2023,426,305,5889,Sunny,422,1,0,1
8,Deodorant,Personal Care,20-10-2023,419,797,3197,Sunny,453,2,1,1
26,Soda,Beverages,20-10-2023,419,956,4499,Windy,375,3,0,1
6,Coffee,Beverages,20-10-2023,307,911,2058,Windy,293,1,1,3
17,Milk,Dairy,20-10-2023,436,236,9760,Windy,493,3,1,2
5,Chips,Snacks,20-10-2023,394,969,3360,Sunny,287,1,0,2
28,Sushi,Fresh Food,20-10-2023,482,769,4283,Snowy,486,3,0,3
6,Coffee,Beverages,20-10-2023,326,667,2641,Snowy,294,2,1,1
15,Laundry Detergent,Household Items,20-10-2023,270,958,2577,Rainy,252,2,1,2
10,Energy Drink,Beverages,20-10-2023,192,745,5067,Snowy,173,1,1,2
32,Yogurt,Dairy,20-10-2023,185,755,4853,Snowy,192,3,0,3
28,Sushi,Fresh Food,20-10-2023,281,277,5880,Windy,261,3,0,1
30,Toothpaste,Personal Care,20-10-2023,388,774,5999,Sunny,362,2,0,2
22,Salad,Fresh Food,20-10-2023,456,266,2625,Windy,493,2,0,1
7,Cream,Dairy,20-10-2023,487,401,5845,Rainy,516,3,1,2
4,Cheese,Dairy,20-10-2023,280,489,7587,Rainy,258,3,1,3
14,Juice,Beverages,20-10-2023,471,421,2639,Snowy,439,1,0,1
6,Coffee,Beverages,20-10-2023,333,332,3721,Cloudy,347,3,1,3
32,Yogurt,Dairy,20-10-2023,246,991,2309,Rainy,198,1,0,2
29,Toilet Paper,Household Items,20-10-2023,213,885,3465,Rainy,174,2,0,3
2,Buttermilk,Dairy,20-10-2023,390,647,4263,Cloudy,343,1,0,3
24,Shampoo,Personal Care,20-10-2023,496,251,5932,Snowy,489,1,0,3
19,Paper Towels,Household Items,20-10-2023,496,224,2198,Windy,461,3,1,2
3,Candy Bar,Snacks,20-10-2023,220,751,4794,Sunny,222,1,0,1
13,Ice Cream,Dairy,20-10-2023,113,707,3890,Rainy,133,1,1,3
25,Soap,Personal Care,20-10-2023,129,341,3738,Rainy,143,1,1,1
31,Water,Beverages,20-10-2023,314,210,4501,Rainy,278,3,0,2
29,Toilet Paper,Household Items,20-10-2023,102,703,3379,Cloudy,86,1,1,1
18,Nuts,Snacks,20-10-2023,178,751,4522,Snowy,175,2,0,3
32,Yogurt,Dairy,20-10-2023,159,368,5123,Cloudy,142,2,1,3
16,Lotion,Personal Care,20-10-2023,143,671,2745,Windy,156,2,1,3
26,Soda,Beverages,20-10-2023,207,970,3210,Sunny,168,3,1,3
5,Chips,Snacks,20-10-2023,479,423,5593,Cloudy,485,2,0,3
8,Deodorant,Personal Care,20-10-2023,411,212,3948,Cloudy,419,3,0,3
7,Cream,Dairy,20-10-2023,369,260,5845,Snowy,340,2,1,2
30,Toothpaste,Personal Care,20-10-2023,194,834,5742,Windy,205,1,0,2
23,Sandwich,Fresh Food,20-10-2023,241,240,2086,Rainy,243,3,0,2
14,Juice,Beverages,20-10-2023,457,311,4077,Rainy,348,2,1,1
16,Lotion,Personal Care,20-10-2023,334,594,3055,Rainy,272,3,1,1
18,Nuts,Snacks,20-10-2023,304,647,5406,Snowy,319,3,1,2
1,Butter,Dairy,20-10-2023,484,873,5776,Snowy,523,1,0,1
8,Deodorant,Personal Care,20-10-2023,106,642,5180,Cloudy,105,2,1,1
27,Sour Cream,Dairy,20-10-2023,260,669,5026,Windy,303,3,0,3
3,Candy Bar,Snacks,20-10-2023,250,713,4794,Rainy,298,3,0,3
20,Popcorn,Snacks,20-10-2023,480,841,4026,Cloudy,477,3,0,1
27,Sour Cream,Dairy,20-10-2023,325,826,2402,Cloudy,327,2,1,1
3,Candy Bar,Snacks,20-10-2023,295,939,4794,Windy,296,1,0,2
22,Salad,Fresh Food,20-10-2023,390,451,2347,Cloudy,365,1,1,1
11,Fruit Cup,Fresh Food,20-10-2023,203,840,5225,Windy,226,2,0,3
10,Energy Drink,Beverages,21-10-2023,251,308,3099,Snowy,274,2,1,1
17,Milk,Dairy,21-10-2023,457,727,9760,Sunny,435,3,0,2
5,Chips,Snacks,21-10-2023,373,202,3051,Rainy,339,1,0,3
32,Yogurt,Dairy,21-10-2023,186,341,4364,Snowy,171,2,0,3
18,Nuts,Snacks,21-10-2023,171,685,3675,Cloudy,208,3,1,3
28,Sushi,Fresh Food,21-10-2023,148,363,5133,Rainy,176,2,1,3
16,Lotion,Personal Care,21-10-2023,143,962,3409,Windy,156,2,0,1
25,Soap,Personal Care,21-10-2023,442,281,2447,Snowy,408,3,0,2
20,Popcorn,Snacks,21-10-2023,143,282,4939,Cloudy,148,2,1,1
6,Coffee,Beverages,21-10-2023,425,228,5330,Windy,435,3,0,1
6,Coffee,Beverages,21-10-2023,237,227,2518,Rainy,258,1,1,3
20,Popcorn,Snacks,21-10-2023,265,521,5609,Rainy,238,2,0,2
21,Pretzels,Snacks,21-10-2023,269,841,5978,Cloudy,304,1,1,3
21,Pretzels,Snacks,21-10-2023,158,247,2659,Windy,156,2,0,1
10,Energy Drink,Beverages,21-10-2023,474,479,5817,Windy,395,2,0,1
30,Toothpaste,Personal Care,21-10-2023,171,294,4635,Rainy,184,2,1,3
14,Juice,Beverages,21-10-2023,447,655,2540,Snowy,343,2,0,1
27,Sour Cream,Dairy,21-10-2023,136,975,3497,Snowy,162,1,0,1
5,Chips,Snacks,21-10-2023,190,952,2715,Windy,165,2,1,3
16,Lotion,Personal Care,21-10-2023,166,941,3074,Windy,176,3,0,1
5,Chips,Snacks,21-10-2023,460,683,2473,Cloudy,390,1,0,2
3,Candy Bar,Snacks,21-10-2023,338,478,4794,Windy,333,3,1,3
28,Sushi,Fresh Food,21-10-2023,120,637,2224,Cloudy,133,1,1,2
32,Yogurt,Dairy,21-10-2023,445,626,4531,Sunny,507,1,0,1
14,Juice,Beverages,21-10-2023,245,709,2523,Cloudy,248,3,0,1
21,Pretzels,Snacks,21-10-2023,196,338,4339,Cloudy,227,1,0,3
24,Shampoo,Personal Care,21-10-2023,124,352,4796,Cloudy,137,1,0,1
32,Yogurt,Dairy,21-10-2023,100,740,4444,Cloudy,105,2,1,3
5,Chips,Snacks,21-10-2023,147,609,2176,Rainy,169,3,0,3
32,Yogurt,Dairy,21-10-2023,284,399,3983,Cloudy,308,1,1,3
21,Pretzels,Snacks,21-10-2023,465,212,5830,Rainy,474,2,0,3
12,Garbage Bags,Household Items,21-10-2023,274,415,2897,Sunny,262,3,1,3
1,Butter,Dairy,21-10-2023,124,349,5776,Rainy,147,1,0,2
10,Energy Drink,Beverages,21-10-2023,101,643,4503,Sunny,95,1,1,3
14,Juice,Beverages,21-10-2023,369,535,5932,Cloudy,353,2,1,2
8,Deodorant,Personal Care,21-10-2023,351,875,2427,Windy,320,2,1,1
14,Juice,Beverages,21-10-2023,119,864,5530,Sunny,127,1,0,3
10,Energy Drink,Beverages,21-10-2023,447,287,4572,Cloudy,345,1,0,1
7,Cream,Dairy,21-10-2023,369,376,5845,Windy,357,2,0,3
8,Deodorant,Personal Care,21-10-2023,456,372,2225,Cloudy,480,2,1,2
8,Deodorant,Personal Care,22-10-2023,241,633,5475,Windy,236,3,1,2
11,Fruit Cup,Fresh Food,22-10-2023,192,976,5342,Windy,217,2,1,2
29,Toilet Paper,Household Items,22-10-2023,148,300,4561,Cloudy,131,3,1,1
20,Popcorn,Snacks,22-10-2023,282,796,5852,Rainy,296,3,0,3
24,Shampoo,Personal Care,22-10-2023,112,735,5239,Snowy,119,3,1,1
11,Fruit Cup,Fresh Food,22-10-2023,183,939,5370,Sunny,198,2,0,2
25,Soap,Personal Care,22-10-2023,488,775,5334,Snowy,468,2,1,1
21,Pretzels,Snacks,22-10-2023,386,475,2658,Snowy,336,3,0,2
20,Popcorn,Snacks,22-10-2023,490,996,2289,Windy,511,1,1,2
26,Soda,Beverages,22-10-2023,416,837,5883,Cloudy,468,1,0,2
26,Soda,Beverages,22-10-2023,141,273,2808,Rainy,155,3,0,3
20,Popcorn,Snacks,22-10-2023,200,587,3309,Rainy,268,1,0,3
10,Energy Drink,Beverages,22-10-2023,357,342,5356,Snowy,373,2,0,2
13,Ice Cream,Dairy,22-10-2023,444,667,5028,Cloudy,434,2,0,1
15,Laundry Detergent,Household Items,22-10-2023,375,882,3713,Cloudy,318,3,0,1
1,Butter,Dairy,22-10-2023,247,773,5776,Windy,246,3,0,3
11,Fruit Cup,Fresh Food,22-10-2023,390,522,4368,Snowy,385,2,1,2
24,Shampoo,Personal Care,22-10-2023,289,990,2811,Snowy,271,3,0,1
20,Popcorn,Snacks,22-10-2023,172,936,5967,Windy,162,3,0,2
22,Salad,Fresh Food,22-10-2023,374,416,3847,Snowy,331,2,1,1
1,Butter,Dairy,22-10-2023,370,528,5776,Sunny,316,2,0,3
5,Chips,Snacks,22-10-2023,489,678,5542,Cloudy,473,1,0,2
32,Yogurt,Dairy,22-10-2023,353,765,4746,Snowy,310,1,1,2
1,Butter,Dairy,22-10-2023,214,487,5776,Sunny,235,2,0,1
15,Laundry Detergent,Household Items,22-10-2023,125,657,4160,Rainy,137,3,0,1
24,Shampoo,Personal Care,22-10-2023,400,360,2106,Snowy,362,3,0,1
14,Juice,Beverages,22-10-2023,224,481,3853,Sunny,222,1,1,2
18,Nuts,Snacks,22-10-2023,140,412,4162,Cloudy,146,3,1,3
9,Dish Soap,Household Items,22-10-2023,152,261,2908,Snowy,164,3,1,3
6,Coffee,Beverages,22-10-2023,156,737,4726,Snowy,176,2,1,1
19,Paper Towels,Household Items,22-10-2023,369,616,4582,Windy,369,2,1,3
11,Fruit Cup,Fresh Food,22-10-2023,185,641,4677,Sunny,183,2,0,1
14,Juice,Beverages,22-10-2023,448,705,3001,Windy,475,2,0,3
29,Toilet Paper,Household Items,22-10-2023,338,332,4923,Snowy,340,2,1,2
12,Garbage Bags,Household Items,22-10-2023,357,735,3456,Cloudy,316,1,0,1
4,Cheese,Dairy,22-10-2023,297,933,7587,Sunny,281,1,0,3
22,Salad,Fresh Food,22-10-2023,146,314,3884,Rainy,132,2,0,2
14,Juice,Beverages,22-10-2023,466,606,2557,Snowy,392,2,1,3
11,Fruit Cup,Fresh Food,22-10-2023,376,498,4509,Cloudy,373,1,1,2
24,Shampoo,Personal Care,22-10-2023,255,614,2696,Snowy,208,3,1,2
32,Yogurt,Dairy,22-10-2023,426,242,5713,Sunny,412,2,1,3
22,Salad,Fresh Food,22-10-2023,300,462,4708,Snowy,314,2,1,3
2,Buttermilk,Dairy,22-10-2023,290,919,4263,Sunny,275,1,1,2
31,Water,Beverages,23-10-2023,199,644,3491,Sunny,212,3,1,2
14,Juice,Beverages,23-10-2023,410,611,2741,Cloudy,496,3,0,2
23,Sandwich,Fresh Food,23-10-2023,325,591,5826,Windy,324,1,0,1
5,Chips,Snacks,23-10-2023,369,882,5227,Cloudy,351,3,1,2
20,Popcorn,Snacks,23-10-2023,219,355,3996,Sunny,208,2,1,1
32,Yogurt,Dairy,23-10-2023,356,705,2387,Cloudy,334,2,0,2
20,Popcorn,Snacks,23-10-2023,241,318,3116,Cloudy,237,1,0,1
8,Deodorant,Personal Care,23-10-2023,148,551,3465,Sunny,151,3,0,2
32,Yogurt,Dairy,23-10-2023,374,580,5091,Rainy,418,1,0,2
1,Butter,Dairy,23-10-2023,166,743,5776,Windy,149,3,1,2
4,Cheese,Dairy,23-10-2023,445,447,7587,Sunny,357,3,1,3
21,Pretzels,Snacks,23-10-2023,202,425,2352,Snowy,195,3,0,3
5,Chips,Snacks,23-10-2023,307,913,2073,Cloudy,322,2,1,2
10,Energy Drink,Beverages,23-10-2023,182,353,2505,Rainy,193,3,1,1
18,Nuts,Snacks,23-10-2023,258,954,5999,Windy,259,3,1,1
28,Sushi,Fresh Food,23-10-2023,330,538,4052,Rainy,300,2,0,2
11,Fruit Cup,Fresh Food,23-10-2023,122,908,4283,Cloudy,135,3,0,3
9,Dish Soap,Household Items,23-10-2023,202,445,4644,Sunny,185,2,0,1
1,Butter,Dairy,23-10-2023,237,792,5776,Windy,223,3,1,3
31,Water,Beverages,23-10-2023,205,847,3843,Cloudy,217,1,0,1
29,Toilet Paper,Household Items,23-10-2023,273,820,5643,Rainy,289,2,0,2
28,Sushi,Fresh Food,23-10-2023,349,448,3374,Rainy,278,2,0,3
11,Fruit Cup,Fresh Food,23-10-2023,431,654,4742,Sunny,448,3,1,1
2,Buttermilk,Dairy,23-10-2023,143,686,4263,Rainy,154,1,1,2
18,Nuts,Snacks,23-10-2023,489,755,4254,Windy,524,1,1,2
28,Sushi,Fresh Food,23-10-2023,243,210,2530,Rainy,216,3,0,2
28,Sushi,Fresh Food,23-10-2023,272,940,5244,Windy,254,1,1,3
7,Cream,Dairy,23-10-2023,404,932,5845,Rainy,369,2,1,3
5,Chips,Snacks,23-10-2023,194,376,4646,Snowy,179,3,1,2
32,Yogurt,Dairy,23-10-2023,377,543,2953,Snowy,376,3,1,3
6,Coffee,Beverages,23-10-2023,464,692,5608,Cloudy,459,3,1,1
32,Yogurt,Dairy,23-10-2023,398,240,3995,Windy,373,1,0,2
14,Juice,Beverages,23-10-2023,365,466,2969,Rainy,390,1,1,2
10,Energy Drink,Beverages,23-10-2023,162,370,2794,Windy,146,1,1,3
19,Paper Towels,Household Items,23-10-2023,437,842,2537,Snowy,436,2,1,2
32,Yogurt,Dairy,23-10-2023,276,769,5330,Rainy,268,3,0,1
18,Nuts,Snacks,23-10-2023,485,292,3729,Rainy,484,3,1,3
13,Ice Cream,Dairy,23-10-2023,151,782,2492,Snowy,139,2,0,3
12,Garbage Bags,Household Items,23-10-2023,224,670,5009,Windy,227,1,1,2
13,Ice Cream,Dairy,23-10-2023,193,218,5960,Sunny,177,3,0,2
2,Buttermilk,Dairy,23-10-2023,247,596,4263,Rainy,258,2,0,2
2,Buttermilk,Dairy,23-10-2023,144,395,4263,Snowy,118,1,0,3
3,Candy Bar,Snacks,23-10-2023,226,942,4794,Windy,216,1,1,2
16,Lotion,Personal Care,23-10-2023,404,515,2240,Rainy,439,1,0,1
29,Toilet Paper,Household Items,23-10-2023,371,353,4164,Cloudy,366,3,0,2
24,Shampoo,Personal Care,23-10-2023,485,894,2693,Rainy,463,1,1,2
15,Laundry Detergent,Household Items,24-10-2023,487,303,3506,Rainy,424,2,0,3
12,Garbage Bags,Household Items,24-10-2023,320,924,5924,Cloudy,305,2,0,2
15,Laundry Detergent,Household Items,24-10-2023,332,751,5394,Rainy,311,3,1,3
9,Dish Soap,Household Items,24-10-2023,267,820,5790,Cloudy,250,1,1,2
27,Sour Cream,Dairy,24-10-2023,334,306,3214,Rainy,290,2,1,1
28,Sushi,Fresh Food,24-10-2023,212,879,4912,Snowy,251,3,1,1
19,Paper Towels,Household Items,24-10-2023,142,510,4215,Cloudy,147,2,0,3
10,Energy Drink,Beverages,24-10-2023,194,372,2472,Sunny,176,3,1,3
23,Sandwich,Fresh Food,24-10-2023,164,841,2688,Snowy,161,1,1,2
8,Deodorant,Personal Care,24-10-2023,394,240,2559,Windy,425,1,0,2
6,Coffee,Beverages,24-10-2023,250,997,5336,Windy,252,3,0,1
6,Coffee,Beverages,24-10-2023,136,591,3156,Windy,140,2,0,2
5,Chips,Snacks,24-10-2023,312,388,4690,Snowy,311,3,0,1
11,Fruit Cup,Fresh Food,24-10-2023,194,887,5594,Rainy,187,3,1,3
10,Energy Drink,Beverages,24-10-2023,173,450,4497,Snowy,175,3,1,2
26,Soda,Beverages,24-10-2023,318,253,3223,Cloudy,295,3,1,3
23,Sandwich,Fresh Food,24-10-2023,358,703,3605,Windy,392,3,1,2
13,Ice Cream,Dairy,24-10-2023,239,513,2010,Cloudy,244,3,0,1
10,Energy Drink,Beverages,24-10-2023,213,465,4597,Sunny,223,2,0,3
9,Dish Soap,Household Items,24-10-2023,431,859,5173,Rainy,434,1,0,3
6,Coffee,Beverages,24-10-2023,253,560,5930,Rainy,291,3,0,2
3,Candy Bar,Snacks,24-10-2023,440,387,4794,Snowy,436,2,0,3
21,Pretzels,Snacks,24-10-2023,468,505,5678,Sunny,403,1,1,1
6,Coffee,Beverages,24-10-2023,277,464,3155,Snowy,260,1,0,3
26,Soda,Beverages,24-10-2023,249,623,4749,Snowy,239,2,1,3
11,Fruit Cup,Fresh Food,24-10-2023,394,671,3421,Windy,363,2,1,2
20,Popcorn,Snacks,24-10-2023,437,926,3244,Sunny,398,2,0,3
17,Milk,Dairy,24-10-2023,155,844,9760,Snowy,139,3,0,2
32,Yogurt,Dairy,24-10-2023,104,952,4212,Windy,113,2,1,2
10,Energy Drink,Beverages,24-10-2023,499,841,4083,Snowy,461,3,0,3
30,Toothpaste,Personal Care,24-10-2023,323,754,3956,Windy,344,2,1,1
20,Popcorn,Snacks,24-10-2023,385,360,2042,Cloudy,387,2,0,2
7,Cream,Dairy,24-10-2023,298,949,5845,Windy,311,1,0,3
14,Juice,Beverages,24-10-2023,427,450,4529,Windy,494,1,0,2
5,Chips,Snacks,24-10-2023,410,522,3783,Snowy,425,1,1,1
26,Soda,Beverages,24-10-2023,468,877,3180,Snowy,503,1,1,1
3,Candy Bar,Snacks,24-10-2023,124,403,4794,Snowy,132,1,1,2
10,Energy Drink,Beverages,24-10-2023,220,447,4034,Rainy,225,3,1,1
24,Shampoo,Personal Care,24-10-2023,174,264,2254,Rainy,158,2,0,3
17,Milk,Dairy,24-10-2023,123,619,9760,Snowy,132,2,0,3
19,Paper Towels,Household Items,24-10-2023,431,801,5709,Windy,446,1,1,2
27,Sour Cream,Dairy,24-10-2023,319,783,4499,Windy,363,2,0,1
16,Lotion,Personal Care,24-10-2023,334,690,4122,Sunny,351,2,1,3
24,Shampoo,Personal Care,24-10-2023,311,938,3208,Cloudy,303,3,0,3
6,Coffee,Beverages,24-10-2023,442,984,4330,Cloudy,473,2,1,3
21,Pretzels,Snacks,24-10-2023,194,279,5801,Rainy,196,2,1,2
32,Yogurt,Dairy,24-10-2023,481,585,4459,Cloudy,493,1,0,2
11,Fruit Cup,Fresh Food,24-10-2023,334,424,2735,Windy,356,1,0,3
28,Sushi,Fresh Food,24-10-2023,313,489,3142,Rainy,317,2,0,3
18,Nuts,Snacks,24-10-2023,116,278,2026,Rainy,125,3,1,1
25,Soap,Personal Care,24-10-2023,433,488,3431,Snowy,421,3,0,1
3,Candy Bar,Snacks,24-10-2023,132,605,4794,Rainy,150,3,0,1
32,Yogurt,Dairy,24-10-2023,196,215,4930,Snowy,219,1,1,2
30,Toothpaste,Personal Care,24-10-2023,420,715,5189,Snowy,459,3,0,3
6,Coffee,Beverages,24-10-2023,317,842,4399,Sunny,331,1,1,2
19,Paper Towels,Household Items,24-10-2023,218,605,2565,Rainy,176,1,1,3
24,Shampoo,Personal Care,24-10-2023,335,587,2161,Windy,368,1,1,1
25,Soap,Personal Care,24-10-2023,313,792,2620,Rainy,306,2,1,1
30,Toothpaste,Personal Care,24-10-2023,445,325,3371,Cloudy,402,2,1,1
28,Sushi,Fresh Food,24-10-2023,196,936,4352,Snowy,205,1,0,1
23,Sandwich,Fresh Food,24-10-2023,253,320,3903,Rainy,227,1,1,3
12,Garbage Bags,Household Items,24-10-2023,216,454,2974,Sunny,233,1,1,1
18,Nuts,Snacks,25-10-2023,388,578,3796,Snowy,381,3,1,3
5,Chips,Snacks,25-10-2023,374,912,4331,Rainy,364,1,0,3
8,Deodorant,Personal Care,25-10-2023,458,931,3129,Sunny,498,3,0,2
16,Lotion,Personal Care,25-10-2023,278,418,4836,Cloudy,280,3,1,1
30,Toothpaste,Personal Care,25-10-2023,399,602,5002,Sunny,479,3,1,1
9,Dish Soap,Household Items,25-10-2023,492,308,3912,Snowy,480,2,0,2
6,Coffee,Beverages,25-10-2023,186,230,3144,Rainy,210,2,1,3
11,Fruit Cup,Fresh Food,25-10-2023,414,437,3709,Cloudy,377,1,0,1
11,Fruit Cup,Fresh Food,25-10-2023,200,772,3206,Sunny,203,1,0,3
20,Popcorn,Snacks,25-10-2023,248,562,4728,Windy,277,1,0,2
22,Salad,Fresh Food,25-10-2023,458,708,5413,Windy,412,1,0,3
7,Cream,Dairy,25-10-2023,247,806,5845,Cloudy,199,3,0,1
5,Chips,Snacks,25-10-2023,467,501,4234,Windy,419,3,0,3
17,Milk,Dairy,25-10-2023,438,658,9760,Sunny,404,2,0,3
3,Candy Bar,Snacks,25-10-2023,491,359,4794,Windy,576,1,1,1
32,Yogurt,Dairy,25-10-2023,121,488,2753,Windy,123,1,0,1
32,Yogurt,Dairy,25-10-2023,420,955,4533,Windy,459,1,0,3
30,Toothpaste,Personal Care,25-10-2023,381,576,5039,Snowy,449,2,1,3
8,Deodorant,Personal Care,25-10-2023,106,799,5765,Cloudy,111,2,0,2
11,Fruit Cup,Fresh Food,25-10-2023,191,606,2675,Snowy,181,1,1,1
29,Toilet Paper,Household Items,25-10-2023,493,819,4731,Sunny,484,3,1,3
25,Soap,Personal Care,25-10-2023,143,937,3368,Rainy,164,3,0,1
21,Pretzels,Snacks,25-10-2023,462,203,2468,Snowy,425,2,1,2
21,Pretzels,Snacks,25-10-2023,202,819,3735,Sunny,198,3,0,3
12,Garbage Bags,Household Items,25-10-2023,452,352,2528,Windy,436,3,1,3
5,Chips,Snacks,25-10-2023,230,649,5639,Sunny,247,2,1,3
27,Sour Cream,Dairy,25-10-2023,105,462,4482,Rainy,105,2,1,1
23,Sandwich,Fresh Food,25-10-2023,190,853,4043,Sunny,212,1,0,2
8,Deodorant,Personal Care,25-10-2023,109,890,5586,Snowy,102,1,0,1
14,Juice,Beverages,25-10-2023,275,243,5736,Windy,314,3,0,3
8,Deodorant,Personal Care,25-10-2023,202,401,2573,Rainy,187,1,1,2
26,Soda,Beverages,25-10-2023,465,598,5001,Windy,482,1,1,3
32,Yogurt,Dairy,25-10-2023,172,604,4017,Rainy,215,2,1,3
28,Sushi,Fresh Food,25-10-2023,420,362,3322,Cloudy,351,1,1,1
32,Yogurt,Dairy,25-10-2023,235,983,3983,Windy,234,3,0,3
29,Toilet Paper,Household Items,25-10-2023,130,811,2639,Cloudy,140,1,0,2
27,Sour Cream,Dairy,25-10-2023,253,431,4379,Rainy,273,2,1,3
8,Deodorant,Personal Care,25-10-2023,297,446,5800,Windy,278,2,0,3
4,Cheese,Dairy,25-10-2023,258,452,7587,Snowy,245,2,1,1
11,Fruit Cup,Fresh Food,25-10-2023,368,536,3051,Sunny,358,3,1,2
23,Sandwich,Fresh Food,25-10-2023,232,894,3597,Rainy,284,1,1,1
19,Paper Towels,Household Items,25-10-2023,327,380,4478,Snowy,312,2,1,3
25,Soap,Personal Care,25-10-2023,367,724,4583,Snowy,360,2,0,1
25,Soap,Personal Care,25-10-2023,363,655,5500,Sunny,369,2,1,1
26,Soda,Beverages,25-10-2023,406,315,5179,Cloudy,449,1,1,1
6,Coffee,Beverages,25-10-2023,332,214,4376,Windy,338,2,1,1
30,Toothpaste,Personal Care,25-10-2023,332,323,5050,Snowy,274,1,0,3
30,Toothpaste,Personal Care,25-10-2023,161,509,4044,Snowy,155,3,1,3
8,Deodorant,Personal Care,25-10-2023,456,954,3249,Cloudy,433,1,0,2
14,Juice,Beverages,25-10-2023,468,565,3240,Windy,486,1,1,1
26,Soda,Beverages,25-10-2023,496,563,3932,Rainy,571,2,1,1
5,Chips,Snacks,25-10-2023,109,933,2401,Rainy,104,3,0,2
23,Sandwich,Fresh Food,25-10-2023,329,750,3930,Cloudy,312,3,1,1
25,Soap,Personal Care,25-10-2023,254,788,3021,Windy,235,2,0,2
8,Deodorant,Personal Care,25-10-2023,152,256,2559,Windy,149,2,0,3
23,Sandwich,Fresh Food,25-10-2023,216,788,5743,Rainy,213,2,0,2
32,Yogurt,Dairy,25-10-2023,144,200,2980,Cloudy,162,1,0,1
8,Deodorant,Personal Care,25-10-2023,460,554,3013,Snowy,430,3,0,2
3,Candy Bar,Snacks,25-10-2023,489,520,4794,Snowy,524,3,0,3
26,Soda,Beverages,25-10-2023,435,346,3830,Snowy,416,2,0,1
16,Lotion,Personal Care,25-10-2023,303,558,4125,Windy,277,3,1,3
14,Juice,Beverages,26-10-2023,326,443,5562,Snowy,310,2,0,3
30,Toothpaste,Personal Care,26-10-2023,279,679,5960,Sunny,265,3,1,2
32,Yogurt,Dairy,26-10-2023,408,600,3343,Sunny,397,1,0,3
9,Dish Soap,Household Items,26-10-2023,402,724,2143,Rainy,392,3,0,1
1,Butter,Dairy,26-10-2023,149,306,5776,Snowy,115,3,0,3
30,Toothpaste,Personal Care,26-10-2023,163,955,3606,Snowy,169,1,0,3
21,Pretzels,Snacks,26-10-2023,292,229,3992,Snowy,303,1,1,2
30,Toothpaste,Personal Care,26-10-2023,234,884,5284,Rainy,227,2,1,3
23,Sandwich,Fresh Food,26-10-2023,135,990,4796,Cloudy,120,2,0,2
6,Coffee,Beverages,26-10-2023,393,858,5492,Rainy,363,2,0,2
11,Fruit Cup,Fresh Food,26-10-2023,316,534,2558,Windy,319,2,1,1
24,Shampoo,Personal Care,26-10-2023,307,260,5914,Cloudy,311,1,0,1
7,Cream,Dairy,26-10-2023,150,642,5845,Windy,142,3,0,1
29,Toilet Paper,Household Items,26-10-2023,392,493,3520,Cloudy,392,3,0,1
