Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
12,Yogurt,Dairy,17-08-2023,454,385,5567,Sunny,484,2,0,2
2,Buttermilk,Dairy,17-08-2023,443,492,1388,Cloudy,477,2,0,2
2,Buttermilk,Dairy,17-08-2023,159,485,1224,Cloudy,185,2,0,2
2,Buttermilk,Dairy,17-08-2023,383,161,1103,Cloudy,419,3,0,3
2,Buttermilk,Dairy,17-08-2023,406,102,1437,Snowy,402,3,0,3
1,Butter,Dairy,17-08-2023,195,167,7567,Rainy,198,2,1,2
14,Milk,Dairy,17-08-2023,265,124,13567,Windy,302,3,1,3
12,Yogurt,Dairy,17-08-2023,447,278,5567,Sunny,442,1,0,1
1,Butter,Dairy,17-08-2023,211,240,7567,Rainy,234,2,0,2
2,Buttermilk,Dairy,17-08-2023,177,330,1102,Cloudy,182,1,0,1
14,Milk,Dairy,17-08-2023,363,399,13567,Sunny,403,1,0,1
6,Cream,Dairy,17-08-2023,381,262,9567,Windy,407,2,1,2
6,Cream,Dairy,17-08-2023,199,410,9567,Rainy,224,3,0,3
6,Cream,Dairy,17-08-2023,85,492,9567,Rainy,120,1,0,1
2,Buttermilk,Dairy,18-08-2023,222,229,1359,Snowy,270,2,0,2
6,Cream,Dairy,18-08-2023,469,345,9567,Rainy,464,1,0,1
5,Cheese,Dairy,18-08-2023,71,396,1161,Rainy,68,1,1,1
12,Yogurt,Dairy,18-08-2023,255,271,5567,Windy,268,1,0,1
12,Yogurt,Dairy,18-08-2023,176,163,5567,Windy,168,1,0,1
2,Buttermilk,Dairy,18-08-2023,385,130,1328,Sunny,378,3,0,3
5,Cheese,Dairy,18-08-2023,494,146,1076,Cloudy,515,1,0,1
1,Butter,Dairy,18-08-2023,405,229,7567,Windy,395,1,0,1
1,Butter,Dairy,18-08-2023,489,451,7567,Sunny,512,1,1,1
6,Cream,Dairy,18-08-2023,266,432,9567,Rainy,300,3,1,3
14,Milk,Dairy,18-08-2023,145,209,13567,Sunny,143,1,1,1
1,Butter,Dairy,18-08-2023,466,168,7567,Sunny,467,1,0,1
14,Milk,Dairy,18-08-2023,478,157,13567,Sunny,477,3,0,3
12,Yogurt,Dairy,18-08-2023,213,205,5567,Sunny,212,3,0,3
14,Milk,Dairy,18-08-2023,197,399,13567,Windy,236,3,1,3
12,Yogurt,Dairy,18-08-2023,67,429,5567,Cloudy,100,1,1,1
5,Cheese,Dairy,18-08-2023,343,355,1068,Sunny,386,3,1,3
5,Cheese,Dairy,18-08-2023,244,411,1306,Snowy,281,3,0,3
2,Buttermilk,Dairy,18-08-2023,200,270,1345,Rainy,212,1,0,1
2,Buttermilk,Dairy,18-08-2023,414,482,1465,Rainy,409,3,1,3
6,Cream,Dairy,18-08-2023,172,261,9567,Rainy,185,1,0,1
1,Butter,Dairy,18-08-2023,449,385,7567,Rainy,495,2,1,2
6,Cream,Dairy,18-08-2023,236,170,9567,Rainy,249,3,0,3
12,Yogurt,Dairy,18-08-2023,198,354,5567,Sunny,208,2,0,2
6,Cream,Dairy,18-08-2023,153,473,9567,Cloudy,198,1,1,1
14,Milk,Dairy,18-08-2023,292,154,13567,Snowy,323,3,1,3
12,Yogurt,Dairy,18-08-2023,280,422,5567,Windy,300,1,0,1
2,Buttermilk,Dairy,18-08-2023,255,496,1124,Snowy,291,2,0,2
5,Cheese,Dairy,18-08-2023,247,102,1258,Windy,294,1,1,1
2,Buttermilk,Dairy,18-08-2023,445,125,1232,Windy,475,3,1,3
1,Butter,Dairy,18-08-2023,449,412,7567,Snowy,468,3,1,3
12,Yogurt,Dairy,18-08-2023,386,225,5567,Sunny,431,2,0,2
12,Yogurt,Dairy,18-08-2023,136,152,5567,Rainy,159,1,1,1
14,Milk,Dairy,18-08-2023,191,297,13567,Sunny,198,3,1,3
1,Butter,Dairy,18-08-2023,366,398,7567,Rainy,367,2,0,2
5,Cheese,Dairy,18-08-2023,248,287,1373,Cloudy,272,3,0,3
12,Yogurt,Dairy,18-08-2023,95,285,5567,Windy,91,3,0,3
12,Yogurt,Dairy,18-08-2023,337,404,5567,Snowy,367,1,1,1
14,Milk,Dairy,18-08-2023,64,397,13567,Cloudy,93,3,1,3
6,Cream,Dairy,18-08-2023,93,303,9567,Rainy,107,1,0,1
5,Cheese,Dairy,18-08-2023,450,110,1385,Sunny,445,3,0,3
2,Buttermilk,Dairy,18-08-2023,218,458,1144,Snowy,208,2,0,2
1,Butter,Dairy,18-08-2023,359,453,7567,Windy,394,3,0,3
12,Yogurt,Dairy,18-08-2023,93,245,5567,Cloudy,98,1,0,1
12,Yogurt,Dairy,18-08-2023,147,184,5567,Windy,196,1,1,1
2,Buttermilk,Dairy,18-08-2023,310,199,1108,Rainy,347,2,0,2
5,Cheese,Dairy,18-08-2023,158,203,1452,Windy,151,3,0,3
6,Cream,Dairy,18-08-2023,332,145,9567,Sunny,350,3,0,3
12,Yogurt,Dairy,18-08-2023,421,143,5567,Cloudy,448,2,1,2
5,Cheese,Dairy,18-08-2023,392,377,1319,Cloudy,428,3,1,3
2,Buttermilk,Dairy,19-08-2023,153,280,1073,Sunny,170,3,1,3
14,Milk,Dairy,19-08-2023,305,286,13567,Windy,316,1,0,1
6,Cream,Dairy,19-08-2023,428,213,9567,Sunny,425,3,1,3
1,Butter,Dairy,19-08-2023,255,354,7567,Snowy,276,3,1,3
12,Yogurt,Dairy,19-08-2023,384,480,5567,Sunny,406,2,0,2
5,Cheese,Dairy,19-08-2023,92,479,1169,Windy,94,2,1,2
14,Milk,Dairy,19-08-2023,402,129,13567,Sunny,418,1,0,1
1,Butter,Dairy,19-08-2023,294,363,7567,Rainy,301,3,1,3
5,Cheese,Dairy,19-08-2023,336,197,1483,Sunny,343,3,1,3
5,Cheese,Dairy,19-08-2023,404,412,1474,Sunny,406,3,0,3
1,Butter,Dairy,19-08-2023,322,466,7567,Windy,333,1,1,1
14,Milk,Dairy,19-08-2023,132,428,13567,Snowy,135,1,0,1
2,Buttermilk,Dairy,19-08-2023,159,214,1421,Snowy,159,2,0,2
14,Milk,Dairy,19-08-2023,487,375,13567,Windy,515,1,1,1
6,Cream,Dairy,19-08-2023,239,380,9567,Windy,278,3,0,3
12,Yogurt,Dairy,19-08-2023,337,374,5567,Windy,379,3,0,3
1,Butter,Dairy,19-08-2023,473,360,7567,Rainy,484,1,0,1
2,Buttermilk,Dairy,19-08-2023,446,430,1469,Cloudy,471,3,1,3
1,Butter,Dairy,19-08-2023,300,306,7567,Sunny,306,3,0,3
1,Butter,Dairy,19-08-2023,261,483,7567,Windy,301,1,0,1
14,Milk,Dairy,19-08-2023,340,427,13567,Windy,361,1,1,1
12,Yogurt,Dairy,19-08-2023,182,310,5567,Windy,185,3,0,3
6,Cream,Dairy,19-08-2023,250,314,9567,Snowy,281,3,0,3
5,Cheese,Dairy,19-08-2023,334,139,1304,Windy,380,3,0,3
5,Cheese,Dairy,19-08-2023,375,125,1343,Sunny,393,2,1,2
1,Butter,Dairy,19-08-2023,458,126,7567,Windy,453,2,1,2
12,Yogurt,Dairy,19-08-2023,144,289,5567,Sunny,183,2,1,2
2,Buttermilk,Dairy,19-08-2023,327,182,1366,Rainy,373,1,0,1
14,Milk,Dairy,19-08-2023,499,483,13567,Cloudy,492,2,0,2
12,Yogurt,Dairy,19-08-2023,478,269,5567,Snowy,478,1,1,1
12,Yogurt,Dairy,19-08-2023,374,266,5567,Sunny,408,1,0,1
14,Milk,Dairy,19-08-2023,268,287,13567,Rainy,297,2,0,2
1,Butter,Dairy,19-08-2023,138,268,7567,Cloudy,137,2,0,2
12,Yogurt,Dairy,19-08-2023,121,388,5567,Cloudy,165,2,0,2
5,Cheese,Dairy,19-08-2023,296,328,1165,Cloudy,313,3,0,3
14,Milk,Dairy,19-08-2023,178,196,13567,Sunny,178,2,1,2
2,Buttermilk,Dairy,19-08-2023,261,466,1064,Rainy,285,3,1,3
6,Cream,Dairy,19-08-2023,477,115,9567,Windy,481,1,0,1
1,Butter,Dairy,19-08-2023,392,378,7567,Rainy,389,3,1,3
14,Milk,Dairy,19-08-2023,145,234,13567,Rainy,154,2,0,2
6,Cream,Dairy,19-08-2023,124,125,9567,Rainy,163,1,1,1
6,Cream,Dairy,19-08-2023,472,451,9567,Sunny,520,1,1,1
2,Buttermilk,Dairy,19-08-2023,103,111,1106,Sunny,113,1,1,1
12,Yogurt,Dairy,19-08-2023,393,171,5567,Sunny,383,3,0,3
2,Buttermilk,Dairy,19-08-2023,462,232,1066,Rainy,480,2,1,2
12,Yogurt,Dairy,19-08-2023,103,205,5567,Sunny,116,1,0,1
12,Yogurt,Dairy,20-08-2023,267,319,5567,Cloudy,286,1,1,1
14,Milk,Dairy,20-08-2023,65,472,13567,Sunny,94,1,0,1
14,Milk,Dairy,20-08-2023,148,276,13567,Snowy,172,3,1,3
1,Butter,Dairy,20-08-2023,69,381,7567,Sunny,91,3,1,3
12,Yogurt,Dairy,20-08-2023,95,232,5567,Sunny,104,2,1,2
6,Cream,Dairy,20-08-2023,242,121,9567,Sunny,288,3,0,3
5,Cheese,Dairy,20-08-2023,432,368,1136,Sunny,437,1,0,1
1,Butter,Dairy,20-08-2023,107,260,7567,Snowy,105,2,1,2
14,Milk,Dairy,20-08-2023,486,206,13567,Windy,506,1,0,1
2,Buttermilk,Dairy,20-08-2023,160,378,1078,Sunny,166,1,1,1
1,Butter,Dairy,20-08-2023,178,452,7567,Cloudy,226,3,0,3
1,Butter,Dairy,20-08-2023,386,334,7567,Snowy,406,2,1,2
1,Butter,Dairy,20-08-2023,243,117,7567,Windy,280,3,0,3
1,Butter,Dairy,20-08-2023,462,341,7567,Sunny,474,3,0,3
5,Cheese,Dairy,20-08-2023,389,216,1054,Windy,384,2,1,2
2,Buttermilk,Dairy,20-08-2023,375,385,1299,Cloudy,394,1,1,1
2,Buttermilk,Dairy,20-08-2023,57,381,1212,Snowy,101,1,1,1
2,Buttermilk,Dairy,20-08-2023,78,243,1251,Snowy,74,2,1,2
12,Yogurt,Dairy,20-08-2023,161,304,5567,Windy,206,1,1,1
6,Cream,Dairy,20-08-2023,484,138,9567,Sunny,521,2,1,2
2,Buttermilk,Dairy,20-08-2023,210,253,1479,Rainy,239,2,0,2
1,Butter,Dairy,20-08-2023,180,275,7567,Snowy,211,3,1,3
1,Butter,Dairy,20-08-2023,237,340,7567,Rainy,272,2,1,2
2,Buttermilk,Dairy,20-08-2023,212,485,1190,Snowy,212,3,1,3
2,Buttermilk,Dairy,20-08-2023,246,468,1187,Sunny,269,1,0,1
1,Butter,Dairy,20-08-2023,413,233,7567,Sunny,414,1,1,1
12,Yogurt,Dairy,20-08-2023,253,145,5567,Snowy,302,1,1,1
14,Milk,Dairy,20-08-2023,261,149,13567,Windy,310,1,0,1
14,Milk,Dairy,20-08-2023,158,265,13567,Sunny,199,3,1,3
2,Buttermilk,Dairy,20-08-2023,325,205,1330,Sunny,366,1,0,1
5,Cheese,Dairy,20-08-2023,122,315,1221,Cloudy,156,2,1,2
2,Buttermilk,Dairy,20-08-2023,216,245,1365,Sunny,252,2,1,2
2,Buttermilk,Dairy,20-08-2023,309,171,1480,Cloudy,325,2,1,2
14,Milk,Dairy,20-08-2023,292,429,13567,Sunny,339,3,1,3
1,Butter,Dairy,20-08-2023,324,372,7567,Sunny,325,1,1,1
2,Buttermilk,Dairy,20-08-2023,151,346,1223,Windy,153,1,0,1
1,Butter,Dairy,20-08-2023,222,285,7567,Windy,219,1,0,1
1,Butter,Dairy,20-08-2023,220,169,7567,Sunny,225,3,0,3
5,Cheese,Dairy,20-08-2023,190,249,1351,Snowy,208,2,1,2
1,Butter,Dairy,20-08-2023,446,345,7567,Snowy,470,2,0,2
14,Milk,Dairy,20-08-2023,237,361,13567,Sunny,286,1,0,1
12,Yogurt,Dairy,20-08-2023,490,125,5567,Snowy,508,2,0,2
12,Yogurt,Dairy,20-08-2023,135,239,5567,Sunny,155,2,0,2
6,Cream,Dairy,20-08-2023,101,198,9567,Windy,103,3,0,3
2,Buttermilk,Dairy,20-08-2023,160,497,1428,Rainy,161,3,0,3
14,Milk,Dairy,20-08-2023,486,377,13567,Cloudy,526,3,1,3
1,Butter,Dairy,20-08-2023,414,150,7567,Snowy,405,3,1,3
12,Yogurt,Dairy,20-08-2023,391,250,5567,Snowy,413,1,1,1
14,Milk,Dairy,20-08-2023,92,203,13567,Windy,89,3,1,3
12,Yogurt,Dairy,21-08-2023,260,188,5567,Snowy,290,2,1,2
1,Butter,Dairy,21-08-2023,249,240,7567,Sunny,295,1,1,1
12,Yogurt,Dairy,21-08-2023,347,312,5567,Sunny,395,2,0,2
2,Buttermilk,Dairy,21-08-2023,395,332,1396,Rainy,424,2,0,2
2,Buttermilk,Dairy,21-08-2023,289,493,1357,Rainy,331,2,0,2
6,Cream,Dairy,21-08-2023,164,282,9567,Rainy,202,3,1,3
6,Cream,Dairy,21-08-2023,75,350,9567,Sunny,105,3,0,3
12,Yogurt,Dairy,21-08-2023,456,108,5567,Rainy,477,1,0,1
14,Milk,Dairy,21-08-2023,348,178,13567,Rainy,375,1,1,1
2,Buttermilk,Dairy,21-08-2023,126,151,1362,Sunny,143,3,0,3
14,Milk,Dairy,21-08-2023,461,485,13567,Windy,465,2,1,2
14,Milk,Dairy,21-08-2023,186,368,13567,Snowy,198,1,0,1
12,Yogurt,Dairy,21-08-2023,69,325,5567,Cloudy,82,3,1,3
14,Milk,Dairy,21-08-2023,489,150,13567,Sunny,491,3,0,3
2,Buttermilk,Dairy,21-08-2023,260,285,1474,Sunny,270,3,1,3
1,Butter,Dairy,21-08-2023,289,133,7567,Cloudy,332,2,1,2
6,Cream,Dairy,21-08-2023,88,390,9567,Cloudy,89,3,1,3
1,Butter,Dairy,21-08-2023,484,329,7567,Rainy,486,3,1,3
14,Milk,Dairy,21-08-2023,317,230,13567,Cloudy,345,3,0,3
1,Butter,Dairy,21-08-2023,256,219,7567,Snowy,268,3,1,3
2,Buttermilk,Dairy,21-08-2023,488,425,1406,Snowy,527,1,1,1
2,Buttermilk,Dairy,21-08-2023,316,346,1208,Snowy,351,1,0,1
14,Milk,Dairy,21-08-2023,203,291,13567,Snowy,235,3,1,3
12,Yogurt,Dairy,21-08-2023,91,422,5567,Snowy,108,2,0,2
1,Butter,Dairy,21-08-2023,460,309,7567,Rainy,463,1,0,1
12,Yogurt,Dairy,21-08-2023,60,202,5567,Sunny,66,3,1,3
12,Yogurt,Dairy,21-08-2023,343,428,5567,Cloudy,356,1,0,1
5,Cheese,Dairy,21-08-2023,147,471,1204,Sunny,189,1,1,1
14,Milk,Dairy,21-08-2023,476,232,13567,Cloudy,523,2,1,2
6,Cream,Dairy,21-08-2023,324,422,9567,Rainy,347,3,0,3
2,Buttermilk,Dairy,21-08-2023,497,238,1426,Rainy,537,3,1,3
2,Buttermilk,Dairy,21-08-2023,439,220,1280,Windy,476,2,0,2
14,Milk,Dairy,21-08-2023,479,193,13567,Windy,490,2,1,2
6,Cream,Dairy,21-08-2023,421,228,9567,Rainy,420,3,0,3
2,Buttermilk,Dairy,21-08-2023,279,190,1451,Rainy,322,3,0,3
14,Milk,Dairy,21-08-2023,418,191,13567,Cloudy,415,2,1,2
2,Buttermilk,Dairy,21-08-2023,475,162,1266,Rainy,485,1,0,1
12,Yogurt,Dairy,21-08-2023,269,128,5567,Sunny,295,1,1,1
1,Butter,Dairy,21-08-2023,114,309,7567,Cloudy,110,2,0,2
1,Butter,Dairy,21-08-2023,404,111,7567,Rainy,419,1,1,1
2,Buttermilk,Dairy,21-08-2023,281,432,1108,Cloudy,283,2,1,2
5,Cheese,Dairy,21-08-2023,377,396,1429,Cloudy,382,1,1,1
6,Cream,Dairy,21-08-2023,492,229,9567,Snowy,511,1,1,1
6,Cream,Dairy,21-08-2023,101,392,9567,Windy,121,3,0,3
6,Cream,Dairy,21-08-2023,423,272,9567,Cloudy,417,3,0,3
12,Yogurt,Dairy,21-08-2023,480,307,5567,Cloudy,501,1,1,1
6,Cream,Dairy,21-08-2023,425,123,9567,Snowy,430,1,1,1
1,Butter,Dairy,21-08-2023,312,198,7567,Rainy,348,3,0,3
12,Yogurt,Dairy,21-08-2023,316,455,5567,Cloudy,314,3,1,3
14,Milk,Dairy,21-08-2023,408,238,13567,Snowy,419,3,0,3
6,Cream,Dairy,21-08-2023,366,413,9567,Sunny,410,2,1,2
6,Cream,Dairy,21-08-2023,373,273,9567,Snowy,406,1,0,1
14,Milk,Dairy,21-08-2023,458,128,13567,Windy,487,3,1,3
6,Cream,Dairy,21-08-2023,445,242,9567,Windy,479,1,1,1
14,Milk,Dairy,21-08-2023,203,415,13567,Rainy,229,2,1,2
12,Yogurt,Dairy,21-08-2023,407,450,5567,Rainy,410,2,0,2
1,Butter,Dairy,21-08-2023,415,141,7567,Windy,420,3,1,3
14,Milk,Dairy,21-08-2023,189,398,13567,Windy,221,2,0,2
5,Cheese,Dairy,21-08-2023,476,307,1125,Cloudy,485,1,1,1
14,Milk,Dairy,21-08-2023,100,429,13567,Windy,133,3,0,3
6,Cream,Dairy,21-08-2023,166,291,9567,Rainy,170,1,0,1
12,Yogurt,Dairy,21-08-2023,470,259,5567,Windy,515,1,1,1
2,Buttermilk,Dairy,21-08-2023,95,163,1349,Rainy,128,2,1,2
12,Yogurt,Dairy,21-08-2023,358,342,5567,Sunny,373,2,0,2
2,Buttermilk,Dairy,22-08-2023,137,357,1373,Windy,135,2,0,2
14,Milk,Dairy,22-08-2023,257,251,13567,Rainy,247,2,0,2
1,Butter,Dairy,22-08-2023,426,314,7567,Snowy,450,2,1,2
5,Cheese,Dairy,22-08-2023,318,421,1209,Cloudy,351,3,0,3
12,Yogurt,Dairy,22-08-2023,138,265,5567,Rainy,147,1,1,1
6,Cream,Dairy,22-08-2023,430,130,9567,Windy,464,1,0,1
2,Buttermilk,Dairy,22-08-2023,167,470,1272,Windy,211,1,1,1
6,Cream,Dairy,22-08-2023,103,331,9567,Sunny,98,1,1,1
1,Butter,Dairy,22-08-2023,490,381,7567,Snowy,521,2,1,2
2,Buttermilk,Dairy,22-08-2023,165,128,1240,Rainy,164,1,1,1
12,Yogurt,Dairy,22-08-2023,167,294,5567,Snowy,204,3,1,3
14,Milk,Dairy,22-08-2023,309,433,13567,Sunny,357,3,0,3
6,Cream,Dairy,22-08-2023,124,355,9567,Cloudy,146,1,0,1
1,Butter,Dairy,22-08-2023,354,380,7567,Snowy,359,1,1,1
12,Yogurt,Dairy,22-08-2023,56,403,5567,Sunny,81,3,1,3
12,Yogurt,Dairy,22-08-2023,415,420,5567,Rainy,410,3,1,3
12,Yogurt,Dairy,22-08-2023,171,422,5567,Cloudy,179,2,0,2
12,Yogurt,Dairy,22-08-2023,60,445,5567,Windy,80,3,1,3
2,Buttermilk,Dairy,22-08-2023,397,492,1431,Sunny,388,2,0,2
12,Yogurt,Dairy,22-08-2023,487,393,5567,Windy,494,2,0,2
6,Cream,Dairy,22-08-2023,264,186,9567,Cloudy,295,2,1,2
1,Butter,Dairy,22-08-2023,478,248,7567,Sunny,495,2,1,2
2,Buttermilk,Dairy,22-08-2023,328,348,1340,Sunny,377,2,1,2
12,Yogurt,Dairy,22-08-2023,77,420,5567,Cloudy,70,1,0,1
5,Cheese,Dairy,22-08-2023,284,382,1062,Rainy,274,3,0,3
5,Cheese,Dairy,22-08-2023,416,461,1212,Sunny,452,2,0,2
1,Butter,Dairy,22-08-2023,362,478,7567,Cloudy,393,3,1,3
14,Milk,Dairy,22-08-2023,75,297,13567,Snowy,114,3,0,3
14,Milk,Dairy,22-08-2023,458,143,13567,Windy,463,2,1,2
2,Buttermilk,Dairy,22-08-2023,103,455,1160,Sunny,137,1,1,1
2,Buttermilk,Dairy,22-08-2023,78,127,1254,Snowy,125,2,0,2
2,Buttermilk,Dairy,22-08-2023,402,116,1433,Sunny,438,1,1,1
14,Milk,Dairy,22-08-2023,213,226,13567,Rainy,204,3,1,3
5,Cheese,Dairy,22-08-2023,319,478,1356,Cloudy,360,1,0,1
14,Milk,Dairy,22-08-2023,383,267,13567,Sunny,408,1,0,1
6,Cream,Dairy,22-08-2023,84,343,9567,Cloudy,74,1,1,1
12,Yogurt,Dairy,22-08-2023,335,486,5567,Sunny,363,3,0,3
2,Buttermilk,Dairy,22-08-2023,397,175,1440,Rainy,409,3,1,3
5,Cheese,Dairy,22-08-2023,322,330,1350,Rainy,337,1,0,1
1,Butter,Dairy,22-08-2023,257,303,7567,Snowy,257,1,0,1
1,Butter,Dairy,22-08-2023,287,347,7567,Rainy,334,2,0,2
12,Yogurt,Dairy,22-08-2023,463,401,5567,Cloudy,494,1,1,1
5,Cheese,Dairy,22-08-2023,142,313,1282,Rainy,132,2,1,2
14,Milk,Dairy,22-08-2023,222,314,13567,Sunny,222,1,1,1
14,Milk,Dairy,22-08-2023,128,257,13567,Rainy,141,2,0,2
6,Cream,Dairy,22-08-2023,159,168,9567,Cloudy,158,3,1,3
6,Cream,Dairy,22-08-2023,266,492,9567,Sunny,269,1,1,1
14,Milk,Dairy,22-08-2023,484,184,13567,Snowy,487,1,1,1
1,Butter,Dairy,22-08-2023,407,366,7567,Snowy,403,1,1,1
2,Buttermilk,Dairy,22-08-2023,155,168,1243,Snowy,167,1,1,1
1,Butter,Dairy,22-08-2023,96,198,7567,Sunny,128,2,1,2
6,Cream,Dairy,22-08-2023,230,446,9567,Snowy,241,1,0,1
12,Yogurt,Dairy,22-08-2023,113,315,5567,Rainy,162,3,1,3
14,Milk,Dairy,22-08-2023,295,260,13567,Sunny,320,3,1,3
6,Cream,Dairy,22-08-2023,293,193,9567,Sunny,309,1,1,1
6,Cream,Dairy,23-08-2023,471,273,9567,Sunny,516,3,1,3
2,Buttermilk,Dairy,23-08-2023,369,264,1156,Windy,360,1,1,1
14,Milk,Dairy,23-08-2023,136,214,13567,Cloudy,164,1,0,1
2,Buttermilk,Dairy,23-08-2023,266,319,1272,Windy,306,3,0,3
14,Milk,Dairy,23-08-2023,56,130,13567,Windy,91,1,0,1
2,Buttermilk,Dairy,23-08-2023,327,110,1283,Windy,335,3,0,3
1,Butter,Dairy,23-08-2023,386,442,7567,Cloudy,382,2,1,2
12,Yogurt,Dairy,23-08-2023,259,476,5567,Windy,260,1,1,1
12,Yogurt,Dairy,23-08-2023,218,229,5567,Snowy,210,2,1,2
14,Milk,Dairy,23-08-2023,379,204,13567,Sunny,415,3,1,3
5,Cheese,Dairy,23-08-2023,187,126,1183,Sunny,181,2,1,2
6,Cream,Dairy,23-08-2023,490,326,9567,Rainy,487,2,1,2
6,Cream,Dairy,23-08-2023,440,101,9567,Snowy,443,3,1,3
14,Milk,Dairy,23-08-2023,430,458,13567,Cloudy,455,2,1,2
2,Buttermilk,Dairy,23-08-2023,355,200,1251,Sunny,351,2,0,2
5,Cheese,Dairy,23-08-2023,279,120,1419,Windy,275,3,0,3
1,Butter,Dairy,23-08-2023,357,157,7567,Rainy,396,2,1,2
2,Buttermilk,Dairy,23-08-2023,210,488,1373,Rainy,245,3,1,3
2,Buttermilk,Dairy,23-08-2023,50,279,1176,Sunny,71,2,0,2
14,Milk,Dairy,23-08-2023,285,440,13567,Snowy,282,3,0,3
14,Milk,Dairy,23-08-2023,486,448,13567,Rainy,533,3,0,3
6,Cream,Dairy,23-08-2023,237,119,9567,Sunny,238,2,1,2
14,Milk,Dairy,23-08-2023,467,354,13567,Snowy,466,2,0,2
14,Milk,Dairy,23-08-2023,53,416,13567,Sunny,56,2,0,2
14,Milk,Dairy,23-08-2023,450,137,13567,Sunny,448,1,1,1
6,Cream,Dairy,23-08-2023,181,247,9567,Snowy,208,1,0,1
1,Butter,Dairy,23-08-2023,476,124,7567,Snowy,495,1,1,1
1,Butter,Dairy,23-08-2023,267,485,7567,Snowy,261,3,1,3
14,Milk,Dairy,23-08-2023,309,220,13567,Sunny,299,2,1,2
6,Cream,Dairy,23-08-2023,50,125,9567,Rainy,40,3,1,3
1,Butter,Dairy,23-08-2023,120,268,7567,Cloudy,166,1,1,1
2,Buttermilk,Dairy,23-08-2023,227,422,1419,Cloudy,236,2,1,2
1,Butter,Dairy,23-08-2023,238,324,7567,Sunny,276,3,1,3
1,Butter,Dairy,23-08-2023,340,100,7567,Sunny,340,2,1,2
6,Cream,Dairy,23-08-2023,57,406,9567,Rainy,72,3,1,3
2,Buttermilk,Dairy,23-08-2023,302,360,1053,Snowy,335,2,0,2
6,Cream,Dairy,23-08-2023,457,112,9567,Sunny,449,1,1,1
14,Milk,Dairy,23-08-2023,341,495,13567,Windy,336,1,0,1
12,Yogurt,Dairy,23-08-2023,483,147,5567,Snowy,515,2,1,2
1,Butter,Dairy,23-08-2023,293,412,7567,Sunny,327,3,1,3
12,Yogurt,Dairy,23-08-2023,172,470,5567,Windy,172,1,0,1
6,Cream,Dairy,23-08-2023,348,390,9567,Rainy,345,1,1,1
6,Cream,Dairy,23-08-2023,332,431,9567,Windy,350,1,0,1
6,Cream,Dairy,23-08-2023,81,193,9567,Sunny,80,2,0,2
12,Yogurt,Dairy,23-08-2023,383,360,5567,Cloudy,406,2,1,2
6,Cream,Dairy,23-08-2023,426,377,9567,Sunny,439,3,0,3
14,Milk,Dairy,24-08-2023,195,458,13567,Cloudy,230,3,1,3
6,Cream,Dairy,24-08-2023,205,304,9567,Rainy,242,3,0,3
5,Cheese,Dairy,24-08-2023,462,284,1256,Rainy,468,2,1,2
12,Yogurt,Dairy,24-08-2023,65,274,5567,Snowy,86,2,1,2
5,Cheese,Dairy,24-08-2023,404,486,1195,Snowy,404,3,1,3
6,Cream,Dairy,24-08-2023,96,479,9567,Cloudy,119,3,1,3
14,Milk,Dairy,24-08-2023,300,408,13567,Cloudy,313,2,0,2
1,Butter,Dairy,24-08-2023,236,168,7567,Rainy,280,3,0,3
2,Buttermilk,Dairy,24-08-2023,80,203,1367,Windy,74,1,0,1
2,Buttermilk,Dairy,24-08-2023,309,345,1417,Cloudy,327,2,0,2
6,Cream,Dairy,24-08-2023,470,260,9567,Cloudy,507,3,0,3
14,Milk,Dairy,24-08-2023,66,299,13567,Windy,103,2,0,2
12,Yogurt,Dairy,24-08-2023,88,315,5567,Snowy,135,1,1,1
5,Cheese,Dairy,24-08-2023,353,311,1212,Snowy,376,2,0,2
5,Cheese,Dairy,24-08-2023,479,115,1421,Cloudy,484,2,1,2
5,Cheese,Dairy,24-08-2023,481,471,1222,Snowy,495,2,1,2
12,Yogurt,Dairy,24-08-2023,88,431,5567,Snowy,114,2,1,2
2,Buttermilk,Dairy,24-08-2023,181,304,1333,Snowy,178,1,1,1
14,Milk,Dairy,24-08-2023,79,464,13567,Rainy,97,2,1,2
12,Yogurt,Dairy,24-08-2023,207,138,5567,Sunny,248,2,1,2
5,Cheese,Dairy,24-08-2023,327,188,1407,Cloudy,362,3,1,3
6,Cream,Dairy,24-08-2023,252,355,9567,Cloudy,266,2,0,2
1,Butter,Dairy,24-08-2023,115,353,7567,Rainy,146,3,1,3
12,Yogurt,Dairy,24-08-2023,157,315,5567,Sunny,169,1,0,1
12,Yogurt,Dairy,24-08-2023,317,467,5567,Sunny,340,1,0,1
14,Milk,Dairy,24-08-2023,271,402,13567,Rainy,263,1,0,1
14,Milk,Dairy,24-08-2023,341,271,13567,Windy,360,1,0,1
12,Yogurt,Dairy,24-08-2023,67,236,5567,Windy,106,3,0,3
5,Cheese,Dairy,24-08-2023,139,483,1388,Sunny,181,2,1,2
1,Butter,Dairy,24-08-2023,230,277,7567,Windy,253,1,1,1
14,Milk,Dairy,24-08-2023,304,176,13567,Windy,325,2,1,2
5,Cheese,Dairy,24-08-2023,302,287,1176,Windy,344,3,1,3
