Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Temperature,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
28,Condensed milk,Dairy,3-25-2022,82,109,1077,47,Winter,77,1,0,3
28,Condensed milk,Dairy,3-25-2022,82,109,1077,43,Winter,81,2,1,3
28,Condensed milk,Dairy,3-21-2021,82,109,1077,36,Sunny,79,1,1,2
28,Condensed milk,Dairy,3-21-2021,82,99,1068,32,Rainy,68,2,1,2
28,Condensed milk,Dairy,2-28-2023,82,109,1077,44,Winter,78,1,1,1
28,Condensed milk,Dairy,2-15-2019,71,99,1068,39,Winter,68,3,1,3
28,Condensed milk,Dairy,2-15-2019,71,99,1068,32,Rainy,70,3,0,3
28,Condensed milk,Dairy,12-28-2022,71,99,1068,32,Sunny,70,1,0,3
28,Condensed milk,Dairy,12-24-2020,71,99,1068,48,Autumn,68,1,0,3
28,Condensed milk,Dairy,12-24-2020,71,99,1068,36,Autumn,68,2,1,1
28,Condensed milk,Dairy,12-15-2022,82,109,1077,44,Rainy,81,1,1,2
28,Condensed milk,Dairy,12-15-2022,82,109,1077,37,Rainy,81,2,0,3
28,Condensed milk,Dairy,11-22-2019,71,99,1068,35,Winter,70,3,0,1
28,Condensed milk,Dairy,11-22-2019,71,109,1077,40,Sunny,79,2,1,2
28,Condensed milk,Dairy,11-15-2022,71,99,1068,32,Sunny,69,2,0,2
28,Condensed milk,Dairy,11-15-2022,71,99,1068,50,Sunny,69,2,1,2
28,Condensed milk,Dairy,11-15-2019,82,109,1077,46,Autumn,78,2,1,1
28,Condensed milk,Dairy,11-15-2019,82,109,1077,44,Rainy,80,1,1,2
28,Condensed milk,Dairy,10-25-2021,71,99,1068,34,Winter,70,1,0,2
28,Condensed milk,Dairy,10-24-2021,82,109,1077,39,Sunny,80,2,0,1
28,Condensed milk,Dairy,10-24-2021,82,99,1068,38,Rainy,70,2,0,1
3,Kiwi,Fruits,22-12-2023,54,109,1084,38,Winter,72,2,1,3
2,Butter Milk,Dairy,09-12-2023,83,109,1081,40,Sunny,78,1,1,2
7,Kefir,Dairy,26-10-2023,83,109,1067,38,Autumn,65,3,0,1
5,Pomegranate,Fruits,20-10-2023,73,109,1063,32,Winter,68,1,0,3
5,Pomegranate,Fruits,11-08-2023,68,99,1077,36,Autumn,83,3,0,1
7,Kefir,Dairy,09-07-2023,74,99,1071,34,Sunny,69,1,0,1
5,Pomegranate,Fruits,24-06-2023,68,99,1081,42,Rainy,67,3,0,2
3,Kiwi,Fruits,20-06-2023,91,99,1081,37,Winter,72,3,1,1
4,Flavored Yogurt,Dairy,19-06-2023,64,99,1063,41,Rainy,72,2,0,2
6,Dragon Fruit,Fruits,28-05-2023,70,99,1068,38,Rainy,58,1,1,3
6,Dragon Fruit,Fruits,16-05-2023,70,109,1069,40,Rainy,68,3,1,3
6,Dragon Fruit,Fruits,08-04-2023,71,99,1080,34,Sunny,71,2,0,3
3,Kiwi,Fruits,31-03-2023,84,109,1073,47,Autumn,76,2,1,1
7,Kefir,Dairy,15-03-2023,58,109,1077,49,Sunny,72,3,1,1
3,Kiwi,Fruits,28-01-2023,78,99,1068,37,Sunny,70,3,0,1
3,Kiwi,Fruits,26-01-2023,81,109,1058,56,Autumn,60,3,0,2
7,Kefir,Dairy,21-01-2023,70,109,1069,44,Autumn,74,1,0,3
2,Butter Milk,Dairy,01-01-2023,86,109,1067,42,Rainy,69,2,0,2
2,Butter Milk,Dairy,29-12-2022,77,99,1073,44,Sunny,86,3,1,1
7,Kefir,Dairy,09-12-2022,80,109,1074,34,Rainy,83,3,0,2
6,Dragon Fruit,Fruits,20-11-2022,70,99,1079,52,Autumn,73,2,1,2
5,Pomegranate,Fruits,17-11-2022,81,99,1055,42,Rainy,81,1,1,1
28,Condensed milk,Dairy,11-11-2022,71,99,1068,40,Autumn,70,3,1,3
28,Condensed milk,Dairy,09-11-2022,82,109,1077,37,Winter,78,1,1,2
28,Condensed milk,Dairy,09-11-2022,82,109,1077,47,Autumn,77,1,0,3
2,Butter Milk,Dairy,29-10-2022,85,109,1063,45,Sunny,66,3,1,1
2,Butter Milk,Dairy,25-10-2022,80,99,1067,32,Winter,66,2,0,1
7,Kefir,Dairy,23-09-2022,73,109,1071,38,Rainy,68,2,0,2
28,Condensed milk,Dairy,10-09-2022,71,99,1068,35,Rainy,68,2,0,3
28,Condensed milk,Dairy,10-09-2022,71,99,1068,43,Winter,68,1,0,2
7,Kefir,Dairy,29-08-2022,63,109,1059,48,Winter,73,3,0,1
4,Flavored Yogurt,Dairy,18-08-2022,78,99,1081,39,Autumn,53,2,0,3
2,Butter Milk,Dairy,10-08-2022,70,99,1085,37,Autumn,62,1,0,2
4,Flavored Yogurt,Dairy,15-07-2022,70,109,1069,41,Rainy,69,3,0,3
6,Dragon Fruit,Fruits,03-07-2022,63,99,1071,33,Autumn,81,2,1,3
2,Butter Milk,Dairy,14-06-2022,73,109,1086,36,Rainy,68,1,1,1
2,Butter Milk,Dairy,06-06-2022,60,109,1062,48,Winter,65,2,0,1
6,Dragon Fruit,Fruits,21-04-2022,66,109,1090,45,Rainy,80,1,1,3
28,Condensed milk,Dairy,05-04-2022,71,99,1068,33,Rainy,69,2,1,3
28,Condensed milk,Dairy,05-04-2022,71,49,1017,41,Autumn,20,1,0,3
28,Condensed milk,Dairy,03-04-2022,71,99,1068,50,Rainy,69,1,0,3
28,Condensed milk,Dairy,03-04-2022,71,99,1068,35,Sunny,69,2,1,3
3,Kiwi,Fruits,28-03-2022,67,99,1084,36,Winter,70,1,1,2
5,Pomegranate,Fruits,28-03-2022,72,99,1060,37,Autumn,60,2,1,2
6,Dragon Fruit,Fruits,24-03-2022,79,99,1061,38,Rainy,57,2,1,1
5,Pomegranate,Fruits,26-02-2022,79,99,1069,38,Winter,83,1,0,3
2,Butter Milk,Dairy,14-12-2021,81,99,1083,42,Winter,80,1,0,1
7,Kefir,Dairy,01-12-2021,69,99,1077,38,Winter,68,3,0,3
28,Condensed milk,Dairy,12-11-2021,82,109,1077,41,Winter,80,2,1,3
28,Condensed milk,Dairy,12-11-2021,82,109,1077,40,Sunny,79,2,1,1
7,Kefir,Dairy,07-11-2021,60,109,1065,42,Winter,63,2,0,3
5,Pomegranate,Fruits,25-10-2021,72,109,1078,33,Winter,78,3,1,1
2,Butter Milk,Dairy,20-09-2021,67,109,1063,35,Rainy,70,3,0,1
6,Dragon Fruit,Fruits,07-08-2021,71,99,1070,43,Sunny,58,3,1,1
6,Dragon Fruit,Fruits,23-07-2021,80,109,1061,43,Sunny,83,2,1,3
3,Kiwi,Fruits,02-07-2021,78,109,1066,37,Autumn,75,3,1,2
28,Condensed milk,Dairy,01-07-2021,71,99,1068,39,Autumn,68,1,1,1
4,Flavored Yogurt,Dairy,21-06-2021,75,99,1079,30,Sunny,70,2,1,1
5,Pomegranate,Fruits,15-06-2021,74,50,1076,42,Rainy,77,2,1,1
4,Flavored Yogurt,Dairy,05-06-2021,78,109,1070,37,Sunny,79,1,1,2
7,Kefir,Dairy,31-05-2021,60,99,1075,35,Winter,68,2,1,2
6,Dragon Fruit,Fruits,29-04-2021,72,99,1070,37,Autumn,63,3,0,2
6,Dragon Fruit,Fruits,22-04-2021,73,99,1074,36,Autumn,84,2,1,2
7,Kefir,Dairy,05-04-2021,70,109,1061,40,Sunny,67,1,1,2
3,Kiwi,Fruits,04-04-2021,67,109,1081,45,Autumn,73,3,0,1
7,Kefir,Dairy,16-03-2021,68,90,1087,42,Winter,76,2,0,1
3,Kiwi,Fruits,13-02-2021,80,99,1066,34,Autumn,85,2,0,2
4,Flavored Yogurt,Dairy,11-02-2021,72,109,1069,38,Autumn,76,1,0,2
4,Flavored Yogurt,Dairy,04-02-2021,83,99,1091,39,Winter,70,2,0,3
6,Dragon Fruit,Fruits,15-01-2021,79,99,1066,40,Autumn,66,1,0,2
28,Condensed milk,Dairy,04-01-2021,71,99,1068,35,Autumn,68,2,0,1
5,Pomegranate,Fruits,31-12-2020,72,109,1057,31,Winter,74,2,1,1
5,Pomegranate,Fruits,11-12-2020,83,99,1069,37,Autumn,65,1,1,3
7,Kefir,Dairy,30-11-2020,79,99,1085,37,Autumn,79,1,0,1
2,Butter Milk,Dairy,30-11-2020,66,99,1075,45,Rainy,89,1,1,3
3,Kiwi,Fruits,21-11-2020,76,109,1081,37,Autumn,66,3,1,1
5,Pomegranate,Fruits,20-11-2020,73,99,1067,37,Autumn,80,1,1,1
5,Pomegranate,Fruits,30-10-2020,66,99,1077,48,Autumn,77,1,1,3
6,Dragon Fruit,Fruits,17-10-2020,87,109,1067,38,Autumn,67,1,1,1
7,Kefir,Dairy,22-09-2020,93,99,1085,42,Sunny,65,1,1,3
6,Dragon Fruit,Fruits,18-09-2020,69,109,1084,47,Winter,80,2,0,3
28,Condensed milk,Dairy,08-09-2020,71,99,1068,38,Winter,68,2,0,2
2,Butter Milk,Dairy,05-09-2020,77,99,1059,46,Sunny,63,1,0,2
2,Butter Milk,Dairy,01-09-2020,71,99,1079,30,Sunny,77,1,0,3
5,Pomegranate,Fruits,29-08-2020,65,99,1058,45,Rainy,76,2,0,1
28,Condensed milk,Dairy,07-08-2020,82,109,1077,40,Sunny,79,2,1,2
4,Flavored Yogurt,Dairy,29-07-2020,83,109,1066,49,Winter,82,1,1,1
6,Dragon Fruit,Fruits,22-07-2020,64,99,1063,37,Winter,63,3,0,2
4,Flavored Yogurt,Dairy,07-06-2020,79,109,1088,38,Rainy,61,3,1,2
7,Kefir,Dairy,23-05-2020,67,109,1069,46,Autumn,87,2,0,1
2,Butter Milk,Dairy,21-04-2020,61,109,1074,42,Rainy,61,1,1,1
28,Condensed milk,Dairy,03-04-2020,82,109,1077,40,Rainy,77,3,0,3
28,Condensed milk,Dairy,03-04-2020,82,99,1068,46,Rainy,68,2,0,1
28,Condensed milk,Dairy,01-04-2020,71,99,1068,40,Winter,69,1,0,2
2,Butter Milk,Dairy,24-03-2020,77,109,1059,40,Sunny,82,1,0,1
7,Kefir,Dairy,13-03-2020,91,99,1069,43,Autumn,73,2,1,2
5,Pomegranate,Fruits,09-02-2020,69,109,1067,44,Winter,75,2,1,1
5,Pomegranate,Fruits,25-01-2020,83,109,1076,52,Rainy,59,1,0,3
3,Kiwi,Fruits,20-12-2019,62,109,1080,47,Sunny,66,1,1,1
6,Dragon Fruit,Fruits,09-12-2019,73,109,1074,37,Autumn,76,3,0,1
28,Condensed milk,Dairy,04-11-2019,71,99,1068,36,Winter,69,1,0,1
28,Condensed milk,Dairy,04-11-2019,71,99,1068,32,Rainy,68,1,1,1
6,Dragon Fruit,Fruits,27-09-2019,79,109,1080,44,Autumn,77,1,0,2
2,Butter Milk,Dairy,30-08-2019,81,109,1087,37,Winter,69,2,0,3
2,Butter Milk,Dairy,29-08-2019,75,99,1072,47,Autumn,94,2,1,2
4,Flavored Yogurt,Dairy,18-08-2019,75,109,1080,31,Sunny,78,1,0,3
28,Condensed milk,Dairy,10-08-2019,82,109,1077,38,Winter,81,3,1,3
5,Pomegranate,Fruits,06-08-2019,79,99,1082,38,Sunny,67,1,1,2
28,Condensed milk,Dairy,08-07-2019,82,109,1077,45,Winter,78,3,0,3
3,Kiwi,Fruits,04-06-2019,72,99,1078,40,Winter,65,3,1,1
28,Condensed milk,Dairy,04-06-2019,71,99,1068,37,Autumn,68,3,1,2
28,Condensed milk,Dairy,04-06-2019,71,99,1068,35,Autumn,69,1,0,2
28,Condensed milk,Dairy,10-05-2019,71,99,1068,43,Rainy,69,2,1,3
28,Condensed milk,Dairy,10-05-2019,71,99,1068,34,Autumn,68,2,1,3
6,Dragon Fruit,Fruits,06-05-2019,70,99,1070,51,Winter,91,1,0,1
5,Pomegranate,Fruits,06-05-2019,79,109,1070,49,Sunny,71,1,0,1
4,Flavored Yogurt,Dairy,05-05-2019,64,99,1066,46,Winter,63,3,0,2
4,Flavored Yogurt,Dairy,23-04-2019,88,99,1075,34,Rainy,75,2,0,1
2,Butter Milk,Dairy,07-04-2019,77,99,1067,39,Autumn,61,3,1,3
6,Dragon Fruit,Fruits,06-03-2019,83,109,1065,42,Sunny,68,2,0,1
28,Condensed milk,Dairy,04-03-2019,82,109,1077,48,Rainy,78,1,1,2
6,Dragon Fruit,Fruits,01-03-2019,68,99,1075,42,Autumn,77,3,1,1
2,Butter Milk,Dairy,01-03-2019,73,109,1068,29,Rainy,73,3,0,3
7,Kefir,Dairy,25-02-2019,69,99,1065,43,Sunny,73,3,1,2
7,Kefir,Dairy,07-02-2019,68,109,1090,39,Autumn,59,2,0,2
6,Dragon Fruit,Fruits,04-02-2019,76,99,1074,36,Rainy,73,3,1,3
3,Kiwi,Fruits,10-01-2019,70,99,1080,54,Autumn,71,3,0,2
31,Paneer,Dairy,9-27-2023,82,109,1077,44,Sunny,81,2,0,2
31,Paneer,Dairy,9-27-2023,82,99,1068,43,Rainy,70,1,0,2
31,Paneer,Dairy,9-19-2022,71,99,1068,41,Winter,68,1,0,3
31,Paneer,Dairy,9-19-2022,71,109,1077,43,Autumn,77,3,0,1
31,Paneer,Dairy,9-19-2020,71,99,1068,39,Rainy,69,2,0,3
31,Paneer,Dairy,9-19-2020,71,99,1068,38,Winter,69,3,1,1
31,Paneer,Dairy,8-26-2020,71,99,1068,42,Winter,68,1,0,1
31,Paneer,Dairy,8-24-2022,82,109,1077,35,Winter,79,2,0,2
31,Paneer,Dairy,8-24-2022,82,99,1068,35,Autumn,70,2,0,3
31,Paneer,Dairy,8-23-2023,82,109,1077,44,Autumn,79,2,1,1
31,Paneer,Dairy,8-14-2022,71,99,1068,41,Winter,68,2,1,3
31,Paneer,Dairy,8-14-2022,71,109,1077,47,Winter,78,2,1,1
31,Paneer,Dairy,8-13-2022,71,99,1068,34,Sunny,69,3,1,1
31,Paneer,Dairy,8-13-2022,71,109,1077,32,Autumn,79,1,0,3
31,Paneer,Dairy,7-25-2021,82,109,1077,39,Winter,81,1,1,2
31,Paneer,Dairy,7-25-2021,82,99,1068,39,Autumn,70,3,0,2
31,Paneer,Dairy,7-15-2022,71,99,1068,48,Rainy,68,3,1,2
31,Paneer,Dairy,7-15-2019,71,99,1068,42,Autumn,69,3,1,2
31,Paneer,Dairy,7-14-2019,71,99,1068,39,Winter,69,2,1,1
31,Paneer,Dairy,7-14-2019,71,99,1068,41,Autumn,70,3,0,1
31,Paneer,Dairy,6-25-2023,82,109,1077,35,Winter,78,1,0,3
31,Paneer,Dairy,6-25-2023,82,99,1068,32,Rainy,68,3,1,1
31,Paneer,Dairy,6-19-2023,71,99,1068,49,Sunny,68,3,0,1
31,Paneer,Dairy,6-17-2020,82,109,1077,46,Winter,80,3,1,1
31,Paneer,Dairy,5-24-2019,82,109,1077,34,Sunny,77,2,1,2
31,Paneer,Dairy,5-18-2023,82,109,1077,39,Winter,79,1,0,2
31,Paneer,Dairy,5-18-2023,82,99,1068,40,Rainy,68,3,1,1
31,Paneer,Dairy,4-29-2022,71,99,1068,45,Rainy,68,1,0,3
31,Paneer,Dairy,4-23-2023,71,99,1068,34,Rainy,69,1,1,1
31,Paneer,Dairy,4-23-2023,71,99,1068,41,Sunny,70,2,0,1
31,Paneer,Dairy,4-14-2022,71,99,1068,45,Sunny,68,3,1,2
31,Paneer,Dairy,2-19-2020,82,109,1077,48,Rainy,78,3,0,1
31,Paneer,Dairy,2-16-2020,82,109,1077,48,Sunny,79,2,0,3
31,Paneer,Dairy,2-13-2021,71,99,1068,40,Rainy,68,2,0,3
31,Paneer,Dairy,2-13-2021,71,109,1077,49,Rainy,78,3,1,2
31,Paneer,Dairy,1-30-2020,82,109,1077,40,Rainy,79,2,1,3
31,Paneer,Dairy,1-30-2020,82,99,1068,44,Autumn,69,2,0,3
31,Paneer,Dairy,1-25-2021,82,109,1077,50,Sunny,78,2,1,3
31,Paneer,Dairy,1-25-2021,82,109,1077,48,Winter,77,3,0,3
31,Paneer,Dairy,12-24-2021,82,109,1077,38,Winter,77,1,0,2
31,Paneer,Dairy,12-24-2021,82,109,1077,36,Autumn,77,3,1,3
31,Paneer,Dairy,1-16-2023,71,99,1068,32,Autumn,69,3,0,2
31,Paneer,Dairy,1-16-2023,71,99,1068,38,Autumn,68,2,0,3
31,Paneer,Dairy,11-20-2020,82,109,1077,37,Sunny,77,3,1,3
31,Paneer,Dairy,11-18-2019,23,50,1018,40,Winter,21,3,0,1
31,Paneer,Dairy,11-13-2021,71,99,1068,40,Winter,70,3,0,1
31,Paneer,Dairy,11-13-2021,71,109,1077,42,Autumn,79,3,1,2
31,Paneer,Dairy,10-18-2021,82,109,1077,50,Rainy,80,1,0,3
5,Pomegranate,Fruits,25-12-2023,72,109,1053,36,Rainy,67,1,1,1
7,Kefir,Dairy,16-12-2023,67,99,1076,38,Autumn,75,2,1,3
6,Dragon Fruit,Fruits,26-10-2023,78,109,1084,39,Autumn,79,1,0,2
3,Kiwi,Fruits,15-10-2023,73,99,1065,45,Winter,74,3,0,2
3,Kiwi,Fruits,26-09-2023,63,99,1083,41,Sunny,66,3,1,1
31,Paneer,Dairy,06-09-2023,71,99,1068,38,Autumn,70,1,1,1
3,Kiwi,Fruits,05-09-2023,77,99,1062,38,Winter,71,3,1,2
2,Butter Milk,Dairy,02-09-2023,75,99,1067,38,Autumn,75,3,0,2
7,Kefir,Dairy,11-08-2023,67,109,1078,44,Autumn,65,2,1,2
4,Flavored Yogurt,Dairy,28-07-2023,57,109,1060,35,Winter,80,2,0,2
31,Paneer,Dairy,02-07-2023,71,99,1068,40,Rainy,69,2,1,2
7,Kefir,Dairy,27-06-2023,77,99,1068,35,Sunny,78,1,1,1
5,Pomegranate,Fruits,30-05-2023,81,50,1050,32,Rainy,66,1,0,3
2,Butter Milk,Dairy,30-05-2023,80,109,1065,51,Rainy,76,3,1,1
5,Pomegranate,Fruits,23-05-2023,74,99,1075,44,Sunny,57,2,1,1
4,Flavored Yogurt,Dairy,24-04-2023,83,50,1068,43,Autumn,71,1,1,1
3,Kiwi,Fruits,17-04-2023,88,99,1070,37,Rainy,78,1,1,1
7,Kefir,Dairy,15-04-2023,62,109,1054,41,Autumn,62,2,1,1
2,Butter Milk,Dairy,07-04-2023,72,99,1056,48,Sunny,78,3,0,2
6,Dragon Fruit,Fruits,09-03-2023,82,109,1071,30,Rainy,56,2,1,2
2,Butter Milk,Dairy,17-02-2023,78,50,1070,31,Winter,56,3,0,1
2,Butter Milk,Dairy,12-02-2023,60,109,1075,39,Winter,68,1,0,2
7,Kefir,Dairy,23-12-2022,79,109,1082,50,Rainy,63,3,0,3
3,Kiwi,Fruits,09-12-2022,59,109,1066,50,Winter,62,2,1,2
4,Flavored Yogurt,Dairy,24-11-2022,85,109,1078,42,Winter,63,3,0,1
2,Butter Milk,Dairy,21-11-2022,85,99,1077,40,Rainy,56,2,1,3
7,Kefir,Dairy,20-11-2022,76,109,1070,44,Sunny,73,2,0,3
4,Flavored Yogurt,Dairy,18-11-2022,73,109,1053,42,Winter,72,1,0,3
6,Dragon Fruit,Fruits,14-11-2022,62,99,1066,48,Sunny,85,2,1,2
3,Kiwi,Fruits,02-11-2022,73,99,1080,36,Rainy,87,1,0,3
2,Butter Milk,Dairy,16-10-2022,71,99,1068,43,Sunny,77,3,1,2
7,Kefir,Dairy,14-10-2022,66,99,1075,46,Rainy,78,2,0,3
2,Butter Milk,Dairy,10-10-2022,58,99,1064,39,Rainy,87,3,0,1
5,Pomegranate,Fruits,27-09-2022,72,109,1072,50,Sunny,79,2,1,1
7,Kefir,Dairy,25-08-2022,63,99,1068,34,Winter,78,1,1,3
3,Kiwi,Fruits,23-08-2022,76,109,1066,35,Autumn,66,2,1,2
3,Kiwi,Fruits,17-08-2022,66,99,1073,41,Autumn,68,2,1,1
3,Kiwi,Fruits,12-08-2022,73,99,1077,41,Rainy,69,3,0,1
7,Kefir,Dairy,06-08-2022,74,99,1074,44,Winter,70,1,0,3
31,Paneer,Dairy,05-08-2022,82,109,1077,40,Rainy,79,1,0,2
2,Butter Milk,Dairy,03-05-2022,63,99,1070,43,Sunny,65,1,0,3
31,Paneer,Dairy,03-04-2022,71,99,1068,44,Rainy,68,2,1,3
31,Paneer,Dairy,03-04-2022,71,99,1068,45,Sunny,68,2,1,1
7,Kefir,Dairy,26-03-2022,56,99,1080,39,Winter,65,1,1,3
7,Kefir,Dairy,14-03-2022,74,109,1080,45,Autumn,70,1,1,2
6,Dragon Fruit,Fruits,09-03-2022,79,109,1078,49,Winter,49,2,1,2
31,Paneer,Dairy,08-03-2022,82,109,1077,42,Autumn,81,3,0,2
31,Paneer,Dairy,08-03-2022,82,99,1068,38,Winter,68,3,0,3
3,Kiwi,Fruits,05-02-2022,61,99,1063,42,Winter,80,3,0,2
5,Pomegranate,Fruits,24-01-2022,78,109,1083,46,Rainy,81,1,0,2
3,Kiwi,Fruits,20-01-2022,75,109,1072,38,Autumn,77,3,0,3
2,Butter Milk,Dairy,27-12-2021,76,109,1078,38,Autumn,73,3,0,2
7,Kefir,Dairy,23-12-2021,76,109,1082,41,Rainy,73,1,1,2
5,Pomegranate,Fruits,03-12-2021,63,99,1076,37,Sunny,78,3,0,1
7,Kefir,Dairy,10-11-2021,87,99,1066,47,Rainy,76,3,0,2
7,Kefir,Dairy,24-10-2021,73,109,1072,37,Rainy,78,2,1,1
5,Pomegranate,Fruits,16-10-2021,64,116,1070,39,Rainy,64,3,0,1
5,Pomegranate,Fruits,03-10-2021,60,99,1068,53,Sunny,64,2,0,3
7,Kefir,Dairy,22-09-2021,66,99,1067,43,Autumn,63,2,1,2
6,Dragon Fruit,Fruits,21-09-2021,65,99,1060,41,Winter,59,1,0,2
2,Butter Milk,Dairy,23-08-2021,64,99,1064,46,Autumn,72,1,0,2
4,Flavored Yogurt,Dairy,22-08-2021,74,99,1068,32,Rainy,80,2,1,2
31,Paneer,Dairy,08-08-2021,71,99,1068,47,Winter,68,2,0,2
31,Paneer,Dairy,08-08-2021,71,109,1077,33,Autumn,78,1,1,1
6,Dragon Fruit,Fruits,18-07-2021,79,99,1065,44,Autumn,87,1,0,1
3,Kiwi,Fruits,02-07-2021,64,99,1070,46,Autumn,79,2,1,2
2,Butter Milk,Dairy,30-06-2021,93,99,1064,43,Sunny,87,3,0,3
6,Dragon Fruit,Fruits,09-06-2021,84,99,1069,42,Rainy,73,1,1,3
7,Kefir,Dairy,13-05-2021,69,99,1075,46,Sunny,80,1,1,2
5,Pomegranate,Fruits,27-04-2021,82,99,1069,35,Winter,69,3,1,2
3,Kiwi,Fruits,21-04-2021,72,109,1077,38,Winter,77,3,0,1
7,Kefir,Dairy,13-03-2021,83,99,1074,35,Autumn,77,1,1,1
31,Paneer,Dairy,10-03-2021,71,99,1068,38,Winter,70,3,1,3
31,Paneer,Dairy,10-03-2021,71,109,1077,32,Autumn,77,3,1,1
31,Paneer,Dairy,09-03-2021,71,99,1067,35,Rainy,67,3,1,1
31,Paneer,Dairy,09-03-2021,71,99,1068,47,Rainy,69,3,0,2
6,Dragon Fruit,Fruits,15-02-2021,64,109,1074,45,Rainy,71,2,1,2
2,Butter Milk,Dairy,14-02-2021,78,109,1053,31,Autumn,70,1,0,1
5,Pomegranate,Fruits,16-01-2021,93,109,1075,49,Winter,68,3,0,1
6,Dragon Fruit,Fruits,23-12-2020,66,99,1077,34,Rainy,76,1,0,2
4,Flavored Yogurt,Dairy,12-11-2020,75,109,1071,40,Winter,69,2,1,1
5,Pomegranate,Fruits,04-11-2020,84,109,1069,35,Sunny,68,3,0,3
3,Kiwi,Fruits,04-11-2020,76,109,1077,37,Autumn,72,1,0,3
5,Pomegranate,Fruits,21-10-2020,70,99,1065,35,Sunny,83,2,1,3
3,Kiwi,Fruits,11-10-2020,71,99,1072,37,Rainy,70,2,1,1
2,Butter Milk,Dairy,18-09-2020,78,99,1066,40,Autumn,85,1,0,2
3,Kiwi,Fruits,08-09-2020,75,109,1069,45,Sunny,80,1,0,3
31,Paneer,Dairy,08-09-2020,71,99,1068,49,Winter,68,2,0,3
5,Pomegranate,Fruits,02-09-2020,88,109,1063,46,Winter,73,1,0,1
2,Butter Milk,Dairy,04-08-2020,63,99,1067,39,Rainy,62,2,1,1
3,Kiwi,Fruits,30-07-2020,72,99,1067,32,Winter,72,1,1,1
7,Kefir,Dairy,23-07-2020,74,99,1060,40,Sunny,73,3,1,2
3,Kiwi,Fruits,13-07-2020,77,99,1065,43,Sunny,67,1,1,1
2,Butter Milk,Dairy,11-07-2020,72,99,1082,38,Autumn,86,1,1,2
7,Kefir,Dairy,09-07-2020,67,109,1073,43,Rainy,65,2,1,1
4,Flavored Yogurt,Dairy,08-07-2020,86,99,1085,40,Rainy,79,2,0,1
5,Pomegranate,Fruits,25-06-2020,84,99,1073,51,Autumn,65,3,0,3
31,Paneer,Dairy,12-05-2020,82,109,1077,46,Rainy,80,1,0,2
3,Kiwi,Fruits,10-05-2020,69,109,1077,35,Autumn,78,1,0,1
5,Pomegranate,Fruits,04-05-2020,72,99,1077,37,Sunny,65,3,0,2
5,Pomegranate,Fruits,29-04-2020,78,109,1071,52,Rainy,77,3,1,3
5,Pomegranate,Fruits,09-04-2020,75,109,1061,33,Autumn,58,1,0,3
3,Kiwi,Fruits,03-03-2020,70,109,1068,42,Autumn,60,3,1,1
7,Kefir,Dairy,28-02-2020,70,99,1071,38,Winter,90,1,1,3
7,Kefir,Dairy,28-02-2020,88,99,1077,44,Autumn,70,2,1,1
4,Flavored Yogurt,Dairy,06-02-2020,76,99,1055,35,Rainy,77,1,1,3
7,Kefir,Dairy,13-01-2020,63,109,1069,33,Winter,82,2,0,2
6,Dragon Fruit,Fruits,16-11-2019,78,109,1072,47,Sunny,70,2,1,3
31,Paneer,Dairy,12-11-2019,82,109,1077,41,Winter,79,3,0,3
4,Flavored Yogurt,Dairy,10-10-2019,61,109,1069,43,Sunny,62,1,0,1
31,Paneer,Dairy,02-10-2019,71,99,1068,41,Rainy,70,2,0,1
31,Paneer,Dairy,02-10-2019,71,99,1068,48,Rainy,70,3,1,1
3,Kiwi,Fruits,17-09-2019,66,109,1068,43,Winter,78,3,1,1
4,Flavored Yogurt,Dairy,14-08-2019,69,99,1078,41,Autumn,80,1,1,2
5,Pomegranate,Fruits,04-08-2019,65,99,1065,34,Winter,68,1,0,2
5,Pomegranate,Fruits,31-07-2019,86,99,1064,46,Winter,69,3,0,1
6,Dragon Fruit,Fruits,06-07-2019,86,99,1084,44,Rainy,69,2,0,2
4,Flavored Yogurt,Dairy,02-07-2019,86,99,1057,47,Autumn,72,1,0,3
4,Flavored Yogurt,Dairy,28-05-2019,73,99,1070,44,Rainy,71,3,0,1
6,Dragon Fruit,Fruits,26-05-2019,60,99,1063,41,Sunny,69,2,0,3
2,Butter Milk,Dairy,27-04-2019,83,99,1067,35,Autumn,59,3,0,2
7,Kefir,Dairy,04-04-2019,88,99,1084,45,Sunny,71,2,1,2
7,Kefir,Dairy,23-03-2019,65,109,1085,37,Sunny,68,3,0,1
6,Dragon Fruit,Fruits,12-03-2019,67,99,1066,46,Winter,79,3,1,2
6,Dragon Fruit,Fruits,02-03-2019,68,99,1083,47,Winter,75,1,1,2
7,Kefir,Dairy,02-03-2019,70,99,1080,33,Sunny,68,2,0,2
5,Pomegranate,Fruits,16-02-2019,71,99,1070,39,Autumn,68,1,0,3
2,Butter Milk,Dairy,06-02-2019,80,99,1072,40,Sunny,80,1,1,1
31,Paneer,Dairy,06-02-2019,82,109,1077,42,Sunny,77,2,1,3
4,Flavored Yogurt,Dairy,11-01-2019,74,99,1069,33,Sunny,75,3,1,1
32,Infant formula,Dairy,9-19-2021,71,99,1068,33,Winter,68,3,0,1
32,Infant formula,Dairy,8-25-2019,71,99,1068,50,Autumn,69,2,0,3
